transaction_id,date,customer_id,merchant,category,amount,is_fraud,month,month_name,day_of_week,quarter
TXN_00540,2024-10-19,CUST_0088,Marriott Hotels,travel,20.74,0,10,Oct,Saturday,4
TXN_00541,2024-03-12,CUST_0035,Best Buy,travel,462.03,0,3,Mar,Tuesday,1
TXN_00542,2024-02-02,CUST_0036,Marriott Hotels,healthcare,139.78,0,2,Feb,Friday,1
TXN_00543,2024-09-04,CUST_0047,Whole Foods,restaurant,38.94,0,9,Sep,Wednesday,3
TXN_00544,2024-11-16,CUST_0079,Apple Store,online_shopping,167.07,0,11,Nov,Saturday,4
TXN_00545,2024-02-24,CUST_0001,Marriott Hotels,transfer,144.4,0,2,Feb,Saturday,1
TXN_00546,2024-11-13,CUST_0043,Best Buy,transfer,66.51,0,11,Nov,Wednesday,4
TXN_00547,2024-08-08,CUST_0084,Uber,travel,18.08,0,8,Aug,Thursday,3
TXN_00548,2024-06-02,CUST_0089,Apple Store,online_shopping,167.02,0,6,Jun,Sunday,2
TXN_00549,2024-06-09,CUST_0051,CVS Pharmacy,healthcare,110.19,0,6,Jun,Sunday,2
TXN_00550,2024-12-21,CUST_0074,Apple Store,transfer,221.97,0,12,Dec,Saturday,4
TXN_00551,2024-07-11,CUST_0051,CVS Pharmacy,electronics,110.15,0,7,Jul,Thursday,3
TXN_00552,2024-10-15,CUST_0070,Delta Airlines,groceries,286.77,0,10,Oct,Tuesday,4
TXN_00553,2024-08-24,CUST_0027,Best Buy,healthcare,120.41,0,8,Aug,Saturday,3
TXN_00554,2024-12-20,CUST_0053,Best Buy,travel,123.47,0,12,Dec,Friday,4
TXN_00555,2024-11-20,CUST_0033,Delta Airlines,ATM_withdrawal,313.91,0,11,Nov,Wednesday,4
TXN_00556,2024-07-12,CUST_0077,Best Buy,ATM_withdrawal,77.5,0,7,Jul,Friday,3
TXN_00557,2024-09-30,CUST_0089,Marriott Hotels,groceries,21.58,0,9,Sep,Monday,3
TXN_00558,2024-07-03,CUST_0069,Uber,electronics,4.38,0,7,Jul,Wednesday,3
TXN_00559,2024-02-25,CUST_0085,CVS Pharmacy,travel,211.06,0,2,Feb,Sunday,1
TXN_00560,2024-11-27,CUST_0073,Marriott Hotels,transfer,145.26,0,11,Nov,Wednesday,4
TXN_00561,2024-08-08,CUST_0013,Whole Foods,restaurant,182.65,0,8,Aug,Thursday,3
TXN_00562,2024-09-18,CUST_0072,Uber,restaurant,35.92,0,9,Sep,Wednesday,3
TXN_00563,2024-08-16,CUST_0060,Uber,travel,21.99,0,8,Aug,Friday,3
TXN_00564,2024-06-25,CUST_0062,Walmart,healthcare,2.2,0,6,Jun,Tuesday,2
TXN_00565,2024-07-31,CUST_0011,Walmart,travel,64.75,0,7,Jul,Wednesday,3
TXN_00566,2024-06-27,CUST_0059,Apple Store,online_shopping,133.71,0,6,Jun,Thursday,2
TXN_00567,2024-06-27,CUST_0057,Best Buy,transfer,74.7,0,6,Jun,Thursday,2
TXN_00568,2024-02-04,CUST_0091,Walmart,groceries,86.3,0,2,Feb,Sunday,1
TXN_00569,2024-06-24,CUST_0087,Delta Airlines,restaurant,351.76,0,6,Jun,Monday,2
TXN_00570,2024-09-21,CUST_0021,CVS Pharmacy,ATM_withdrawal,64.22,0,9,Sep,Saturday,3
TXN_00571,2024-08-24,CUST_0052,Delta Airlines,travel,108.23,0,8,Aug,Saturday,3
TXN_00572,2024-11-23,CUST_0051,Amazon,restaurant,229.63,0,11,Nov,Saturday,4
TXN_00573,2024-08-18,CUST_0050,Amazon,restaurant,75.76,0,8,Aug,Sunday,3
TXN_00574,2024-04-15,CUST_0091,Walmart,electronics,145.96,0,4,Apr,Monday,2
TXN_00575,2024-10-01,CUST_0042,Apple Store,online_shopping,297.47,0,10,Oct,Tuesday,4
TXN_00576,2024-02-28,CUST_0063,McDonald's,transfer,447.93,0,2,Feb,Wednesday,1
TXN_00577,2024-11-01,CUST_0051,Uber,electronics,23.86,0,11,Nov,Friday,4
TXN_00578,2024-06-27,CUST_0059,Uber,travel,391.75,0,6,Jun,Thursday,2
TXN_00579,2024-12-10,CUST_0039,Uber,electronics,101.63,0,12,Dec,Tuesday,4
TXN_00580,2024-12-10,CUST_0016,Apple Store,healthcare,44.81,0,12,Dec,Tuesday,4
TXN_00581,2024-02-29,CUST_0089,Delta Airlines,ATM_withdrawal,92.19,0,2,Feb,Thursday,1
TXN_00582,2024-08-02,CUST_0074,Marriott Hotels,ATM_withdrawal,587.05,0,8,Aug,Friday,3
TXN_00583,2024-04-05,CUST_0069,Delta Airlines,travel,101.77,0,4,Apr,Friday,2
TXN_00584,2024-09-07,CUST_0024,CVS Pharmacy,online_shopping,59.79,0,9,Sep,Saturday,3
TXN_00585,2024-11-13,CUST_0046,Amazon,online_shopping,150.52,0,11,Nov,Wednesday,4
TXN_00586,2024-03-10,CUST_0050,McDonald's,online_shopping,41.19,0,3,Mar,Sunday,1
TXN_00587,2024-07-28,CUST_0054,Best Buy,online_shopping,11.83,0,7,Jul,Sunday,3
TXN_00588,2024-03-26,CUST_0004,Apple Store,healthcare,20.7,0,3,Mar,Tuesday,1
TXN_00589,2024-01-17,CUST_0069,Whole Foods,travel,20.55,0,1,Jan,Wednesday,1
TXN_00590,2024-08-22,CUST_0099,Best Buy,electronics,24.71,0,8,Aug,Thursday,3
TXN_00591,2024-10-20,CUST_0100,McDonald's,transfer,22.42,0,10,Oct,Sunday,4
TXN_00592,2024-10-04,CUST_0006,Best Buy,restaurant,153.61,0,10,Oct,Friday,4
TXN_00593,2024-08-05,CUST_0084,Apple Store,healthcare,30.11,0,8,Aug,Monday,3
TXN_00594,2024-01-17,CUST_0045,Walmart,online_shopping,63.62,0,1,Jan,Wednesday,1
TXN_00595,2024-03-01,CUST_0031,Apple Store,transfer,340.65,0,3,Mar,Friday,1
TXN_00596,2024-12-29,CUST_0055,Delta Airlines,travel,96.36,0,12,Dec,Sunday,4
TXN_00597,2024-04-15,CUST_0008,Uber,transfer,165.19,0,4,Apr,Monday,2
TXN_00598,2024-09-29,CUST_0069,Delta Airlines,transfer,28.37,0,9,Sep,Sunday,3
TXN_00599,2024-12-26,CUST_0074,Whole Foods,electronics,32.03,0,12,Dec,Thursday,4
TXN_00600,2024-03-10,CUST_0053,Amazon,healthcare,6.26,0,3,Mar,Sunday,1
TXN_00601,2024-12-01,CUST_0017,Apple Store,travel,27.76,0,12,Dec,Sunday,4
TXN_00602,2024-12-30,CUST_0032,Marriott Hotels,online_shopping,48.98,0,12,Dec,Monday,4
TXN_00603,2024-03-13,CUST_0035,Marriott Hotels,ATM_withdrawal,29.22,0,3,Mar,Wednesday,1
TXN_00604,2024-08-19,CUST_0099,Walmart,ATM_withdrawal,13.93,0,8,Aug,Monday,3
TXN_00605,2024-09-20,CUST_0089,CVS Pharmacy,online_shopping,19.28,0,9,Sep,Friday,3
TXN_00606,2024-09-06,CUST_0001,Walmart,online_shopping,92.64,0,9,Sep,Friday,3
TXN_00607,2024-11-21,CUST_0046,Walmart,ATM_withdrawal,34.66,0,11,Nov,Thursday,4
TXN_00608,2024-04-21,CUST_0028,Best Buy,healthcare,67.95,0,4,Apr,Sunday,2
TXN_00609,2024-06-14,CUST_0044,McDonald's,travel,105.0,0,6,Jun,Friday,2
TXN_00610,2024-10-16,CUST_0044,Amazon,groceries,175.87,0,10,Oct,Wednesday,4
TXN_00611,2024-02-20,CUST_0059,Amazon,electronics,6.02,0,2,Feb,Tuesday,1
TXN_00612,2024-03-21,CUST_0001,Marriott Hotels,restaurant,240.97,0,3,Mar,Thursday,1
TXN_00613,2024-12-18,CUST_0084,Whole Foods,travel,148.29,0,12,Dec,Wednesday,4
TXN_00614,2024-05-20,CUST_0047,Whole Foods,electronics,12.79,0,5,May,Monday,2
TXN_00615,2024-07-09,CUST_0084,Delta Airlines,groceries,310.22,0,7,Jul,Tuesday,3
TXN_00616,2024-07-21,CUST_0093,Apple Store,ATM_withdrawal,380.5,0,7,Jul,Sunday,3
TXN_00617,2024-12-01,CUST_0013,Amazon,restaurant,9.45,0,12,Dec,Sunday,4
TXN_00618,2024-09-01,CUST_0076,Apple Store,online_shopping,48.63,0,9,Sep,Sunday,3
TXN_00619,2024-01-05,CUST_0016,Marriott Hotels,travel,1161.26,1,1,Jan,Friday,1
TXN_00620,2024-09-01,CUST_0050,Walmart,electronics,206.9,0,9,Sep,Sunday,3
TXN_00621,2024-02-22,CUST_0039,Delta Airlines,ATM_withdrawal,30.6,0,2,Feb,Thursday,1
TXN_00622,2024-03-09,CUST_0087,Delta Airlines,electronics,35.23,0,3,Mar,Saturday,1
TXN_00623,2024-09-28,CUST_0079,Delta Airlines,online_shopping,69.42,0,9,Sep,Saturday,3
TXN_00624,2024-06-28,CUST_0081,Delta Airlines,ATM_withdrawal,99.4,0,6,Jun,Friday,2
TXN_00625,2024-11-11,CUST_0028,Walmart,electronics,144.45,0,11,Nov,Monday,4
TXN_00626,2024-03-12,CUST_0076,Marriott Hotels,transfer,69.05,0,3,Mar,Tuesday,1
TXN_00627,2024-08-07,CUST_0018,Apple Store,healthcare,93.13,0,8,Aug,Wednesday,3
TXN_00628,2024-11-26,CUST_0071,Uber,healthcare,206.43,0,11,Nov,Tuesday,4
TXN_00629,2024-12-19,CUST_0039,Apple Store,restaurant,40.59,1,12,Dec,Thursday,4
TXN_00630,2024-07-19,CUST_0007,Apple Store,online_shopping,43.64,0,7,Jul,Friday,3
TXN_00631,2024-07-16,CUST_0064,Uber,electronics,187.42,0,7,Jul,Tuesday,3
TXN_00632,2024-09-27,CUST_0002,CVS Pharmacy,transfer,338.37,0,9,Sep,Friday,3
TXN_00633,2024-03-08,CUST_0073,Marriott Hotels,transfer,107.52,0,3,Mar,Friday,1
TXN_00634,2024-10-06,CUST_0098,Best Buy,electronics,113.93,0,10,Oct,Sunday,4
TXN_00635,2024-01-09,CUST_0002,Whole Foods,restaurant,17.0,0,1,Jan,Tuesday,1
TXN_00636,2024-01-21,CUST_0051,McDonald's,healthcare,88.97,0,1,Jan,Sunday,1
TXN_00637,2024-11-17,CUST_0099,Marriott Hotels,ATM_withdrawal,114.09,0,11,Nov,Sunday,4
TXN_00638,2024-12-25,CUST_0082,McDonald's,travel,41.65,0,12,Dec,Wednesday,4
TXN_00639,2024-05-22,CUST_0011,McDonald's,restaurant,47.05,0,5,May,Wednesday,2
TXN_00640,2024-03-20,CUST_0051,Uber,electronics,71.05,0,3,Mar,Wednesday,1
TXN_00641,2024-06-07,CUST_0094,Apple Store,groceries,3.04,0,6,Jun,Friday,2
TXN_00642,2024-05-05,CUST_0056,Walmart,online_shopping,58.31,0,5,May,Sunday,2
TXN_00643,2024-11-09,CUST_0040,Delta Airlines,electronics,35.63,0,11,Nov,Saturday,4
TXN_00644,2024-01-07,CUST_0090,Amazon,travel,59.51,0,1,Jan,Sunday,1
TXN_00645,2024-09-11,CUST_0067,McDonald's,healthcare,19.13,0,9,Sep,Wednesday,3
TXN_00646,2024-03-26,CUST_0096,Whole Foods,electronics,331.81,0,3,Mar,Tuesday,1
TXN_00647,2024-01-16,CUST_0055,Whole Foods,electronics,135.06,0,1,Jan,Tuesday,1
TXN_00648,2024-05-14,CUST_0074,Walmart,online_shopping,170.49,0,5,May,Tuesday,2
TXN_00649,2024-08-21,CUST_0008,Best Buy,travel,233.51,0,8,Aug,Wednesday,3
TXN_00650,2024-07-07,CUST_0099,Walmart,electronics,103.51,0,7,Jul,Sunday,3
TXN_00651,2024-04-26,CUST_0001,Amazon,groceries,13.64,0,4,Apr,Friday,2
TXN_00652,2024-05-05,CUST_0047,Marriott Hotels,travel,115.54,0,5,May,Sunday,2
TXN_00653,2024-04-01,CUST_0005,McDonald's,ATM_withdrawal,132.59,0,4,Apr,Monday,2
TXN_00654,2024-04-24,CUST_0054,CVS Pharmacy,healthcare,205.23,0,4,Apr,Wednesday,2
TXN_00655,2024-02-09,CUST_0016,McDonald's,groceries,84.76,0,2,Feb,Friday,1
TXN_00656,2024-04-01,CUST_0067,Amazon,ATM_withdrawal,20.47,0,4,Apr,Monday,2
TXN_00657,2024-02-05,CUST_0037,Whole Foods,transfer,50.06,0,2,Feb,Monday,1
TXN_00658,2024-02-14,CUST_0002,CVS Pharmacy,restaurant,67.67,0,2,Feb,Wednesday,1
TXN_00659,2024-05-29,CUST_0039,Uber,restaurant,155.73,0,5,May,Wednesday,2
TXN_00660,2024-08-25,CUST_0064,Apple Store,restaurant,126.87,0,8,Aug,Sunday,3
TXN_00661,2024-03-18,CUST_0030,McDonald's,transfer,333.46,1,3,Mar,Monday,1
TXN_00662,2024-11-21,CUST_0002,CVS Pharmacy,groceries,645.93,0,11,Nov,Thursday,4
TXN_00663,2024-12-02,CUST_0095,Whole Foods,electronics,139.62,0,12,Dec,Monday,4
TXN_00664,2024-04-15,CUST_0031,Marriott Hotels,online_shopping,40.62,0,4,Apr,Monday,2
TXN_00665,2024-01-31,CUST_0019,Whole Foods,electronics,16.1,0,1,Jan,Wednesday,1
TXN_00666,2024-01-23,CUST_0067,Marriott Hotels,transfer,24.88,0,1,Jan,Tuesday,1
TXN_00667,2024-08-22,CUST_0011,Uber,electronics,42.35,0,8,Aug,Thursday,3
TXN_00668,2024-09-15,CUST_0051,Walmart,groceries,26.27,0,9,Sep,Sunday,3
TXN_00669,2024-08-10,CUST_0017,Apple Store,healthcare,30.97,0,8,Aug,Saturday,3
TXN_00670,2024-05-13,CUST_0051,CVS Pharmacy,transfer,50.34,0,5,May,Monday,2
TXN_00671,2024-08-19,CUST_0010,Apple Store,travel,28.56,0,8,Aug,Monday,3
TXN_00672,2024-10-26,CUST_0014,Delta Airlines,online_shopping,340.61,0,10,Oct,Saturday,4
TXN_00673,2024-08-26,CUST_0016,McDonald's,transfer,12.55,0,8,Aug,Monday,3
TXN_00674,2024-04-16,CUST_0060,Whole Foods,electronics,111.51,0,4,Apr,Tuesday,2
TXN_00675,2024-02-16,CUST_0088,Whole Foods,groceries,79.25,0,2,Feb,Friday,1
TXN_00676,2024-04-20,CUST_0042,Delta Airlines,electronics,605.8,0,4,Apr,Saturday,2
TXN_00677,2024-12-30,CUST_0046,Marriott Hotels,groceries,17.82,0,12,Dec,Monday,4
TXN_00678,2024-12-12,CUST_0023,Amazon,ATM_withdrawal,76.09,0,12,Dec,Thursday,4
TXN_00679,2024-08-19,CUST_0071,Apple Store,electronics,523.36,0,8,Aug,Monday,3
TXN_00680,2024-08-24,CUST_0018,Walmart,groceries,300.94,0,8,Aug,Saturday,3
TXN_00681,2024-02-01,CUST_0029,Delta Airlines,restaurant,254.8,0,2,Feb,Thursday,1
TXN_00682,2024-07-24,CUST_0081,Walmart,healthcare,44.74,0,7,Jul,Wednesday,3
TXN_00683,2024-02-08,CUST_0083,Best Buy,travel,93.39,1,2,Feb,Thursday,1
TXN_00684,2024-02-17,CUST_0043,Walmart,groceries,165.68,0,2,Feb,Saturday,1
TXN_00685,2024-08-24,CUST_0074,Marriott Hotels,ATM_withdrawal,397.56,0,8,Aug,Saturday,3
TXN_00686,2024-09-11,CUST_0023,CVS Pharmacy,restaurant,783.08,1,9,Sep,Wednesday,3
TXN_00687,2024-04-05,CUST_0058,Delta Airlines,groceries,127.16,0,4,Apr,Friday,2
TXN_00688,2024-11-10,CUST_0032,Whole Foods,online_shopping,49.27,0,11,Nov,Sunday,4
TXN_00689,2024-07-29,CUST_0062,Amazon,electronics,220.12,0,7,Jul,Monday,3
TXN_00690,2024-05-23,CUST_0054,Apple Store,restaurant,31.06,0,5,May,Thursday,2
TXN_00691,2024-11-18,CUST_0070,Amazon,ATM_withdrawal,58.66,0,11,Nov,Monday,4
TXN_00692,2024-12-31,CUST_0070,Best Buy,transfer,83.12,0,12,Dec,Tuesday,4
TXN_00693,2024-10-16,CUST_0050,Whole Foods,travel,106.27,0,10,Oct,Wednesday,4
TXN_00694,2024-01-14,CUST_0029,Amazon,healthcare,41.64,0,1,Jan,Sunday,1
TXN_00695,2024-01-30,CUST_0061,McDonald's,transfer,18.3,0,1,Jan,Tuesday,1
TXN_00696,2024-10-26,CUST_0021,Walmart,restaurant,141.48,0,10,Oct,Saturday,4
TXN_00697,2024-12-02,CUST_0069,Amazon,restaurant,51.08,0,12,Dec,Monday,4
TXN_00698,2024-10-21,CUST_0050,CVS Pharmacy,travel,130.57,0,10,Oct,Monday,4
TXN_00699,2024-03-31,CUST_0041,CVS Pharmacy,groceries,25.15,0,3,Mar,Sunday,1
TXN_00700,2024-12-26,CUST_0073,Uber,travel,98.42,0,12,Dec,Thursday,4
TXN_00701,2024-10-15,CUST_0064,McDonald's,healthcare,114.08,0,10,Oct,Tuesday,4
TXN_00702,2024-03-30,CUST_0012,Amazon,restaurant,7.98,0,3,Mar,Saturday,1
TXN_00703,2024-11-04,CUST_0068,Best Buy,groceries,61.56,0,11,Nov,Monday,4
TXN_00704,2024-06-18,CUST_0026,Delta Airlines,transfer,21.65,0,6,Jun,Tuesday,2
TXN_00705,2024-03-31,CUST_0042,Amazon,groceries,9.82,0,3,Mar,Sunday,1
TXN_00706,2024-03-16,CUST_0019,Walmart,transfer,690.18,0,3,Mar,Saturday,1
TXN_00707,2024-02-07,CUST_0085,Marriott Hotels,electronics,58.37,0,2,Feb,Wednesday,1
TXN_00708,2024-06-21,CUST_0018,Delta Airlines,ATM_withdrawal,249.01,0,6,Jun,Friday,2
TXN_00709,2024-11-23,CUST_0084,CVS Pharmacy,travel,44.08,0,11,Nov,Saturday,4
TXN_00710,2024-12-28,CUST_0089,Uber,transfer,171.62,0,12,Dec,Saturday,4
TXN_00711,2024-04-24,CUST_0023,Marriott Hotels,healthcare,214.21,0,4,Apr,Wednesday,2
TXN_00712,2024-12-18,CUST_0023,Amazon,ATM_withdrawal,135.82,0,12,Dec,Wednesday,4
TXN_00713,2024-10-17,CUST_0078,CVS Pharmacy,restaurant,95.68,0,10,Oct,Thursday,4
TXN_00714,2024-11-23,CUST_0064,Delta Airlines,transfer,79.61,0,11,Nov,Saturday,4
TXN_00715,2024-02-09,CUST_0041,Delta Airlines,electronics,64.36,0,2,Feb,Friday,1
TXN_00716,2024-12-28,CUST_0094,CVS Pharmacy,online_shopping,397.88,0,12,Dec,Saturday,4
TXN_00717,2024-01-06,CUST_0032,Walmart,transfer,266.34,0,1,Jan,Saturday,1
TXN_00718,2024-05-11,CUST_0093,Amazon,groceries,502.98,0,5,May,Saturday,2
TXN_00719,2024-07-16,CUST_0054,Delta Airlines,ATM_withdrawal,19.91,0,7,Jul,Tuesday,3
TXN_00720,2024-09-09,CUST_0045,McDonald's,ATM_withdrawal,196.88,0,9,Sep,Monday,3
TXN_00721,2024-02-21,CUST_0074,Apple Store,travel,417.92,0,2,Feb,Wednesday,1
TXN_00722,2024-08-19,CUST_0005,Whole Foods,groceries,29.99,0,8,Aug,Monday,3
TXN_00723,2024-06-12,CUST_0014,Walmart,transfer,10.32,0,6,Jun,Wednesday,2
TXN_00724,2024-03-28,CUST_0021,Walmart,electronics,202.71,0,3,Mar,Thursday,1
TXN_00725,2024-06-22,CUST_0079,Best Buy,groceries,128.16,0,6,Jun,Saturday,2
TXN_00726,2024-08-08,CUST_0022,Uber,ATM_withdrawal,276.61,0,8,Aug,Thursday,3
TXN_00727,2024-03-21,CUST_0043,Apple Store,restaurant,22.58,0,3,Mar,Thursday,1
TXN_00728,2024-07-28,CUST_0093,McDonald's,healthcare,237.91,0,7,Jul,Sunday,3
TXN_00729,2024-12-04,CUST_0031,Walmart,groceries,33.78,0,12,Dec,Wednesday,4
TXN_00730,2024-07-20,CUST_0063,Delta Airlines,groceries,26.81,0,7,Jul,Saturday,3
TXN_00731,2024-07-03,CUST_0085,Uber,online_shopping,92.55,1,7,Jul,Wednesday,3
TXN_00732,2024-04-12,CUST_0027,Delta Airlines,healthcare,252.77,0,4,Apr,Friday,2
TXN_00733,2024-02-11,CUST_0015,Whole Foods,ATM_withdrawal,164.13,0,2,Feb,Sunday,1
TXN_00734,2024-08-29,CUST_0085,Whole Foods,electronics,111.06,0,8,Aug,Thursday,3
TXN_00735,2024-11-24,CUST_0024,CVS Pharmacy,ATM_withdrawal,66.67,0,11,Nov,Sunday,4
TXN_00736,2024-07-08,CUST_0006,Whole Foods,online_shopping,314.58,0,7,Jul,Monday,3
TXN_00737,2024-08-26,CUST_0035,Uber,groceries,74.75,0,8,Aug,Monday,3
TXN_00738,2024-03-18,CUST_0086,Walmart,electronics,254.41,0,3,Mar,Monday,1
TXN_00739,2024-12-08,CUST_0070,Marriott Hotels,restaurant,86.74,0,12,Dec,Sunday,4
TXN_00740,2024-10-10,CUST_0050,McDonald's,ATM_withdrawal,70.97,0,10,Oct,Thursday,4
TXN_00741,2024-10-01,CUST_0061,Uber,restaurant,93.17,0,10,Oct,Tuesday,4
TXN_00742,2024-08-31,CUST_0051,Amazon,travel,53.8,0,8,Aug,Saturday,3
TXN_00743,2024-03-02,CUST_0058,Delta Airlines,travel,206.52,0,3,Mar,Saturday,1
TXN_00744,2024-04-18,CUST_0017,Amazon,ATM_withdrawal,104.79,0,4,Apr,Thursday,2
TXN_00745,2024-02-10,CUST_0056,Apple Store,travel,39.64,0,2,Feb,Saturday,1
TXN_00746,2024-10-31,CUST_0094,Walmart,electronics,344.75,0,10,Oct,Thursday,4
TXN_00747,2024-07-17,CUST_0071,CVS Pharmacy,healthcare,72.65,0,7,Jul,Wednesday,3
TXN_00748,2024-09-23,CUST_0002,Uber,ATM_withdrawal,117.64,0,9,Sep,Monday,3
TXN_00749,2024-02-27,CUST_0019,Uber,electronics,355.42,0,2,Feb,Tuesday,1
TXN_00750,2024-02-24,CUST_0013,Whole Foods,transfer,146.82,0,2,Feb,Saturday,1
TXN_00751,2024-07-29,CUST_0084,Best Buy,online_shopping,18.65,0,7,Jul,Monday,3
TXN_00752,2024-01-20,CUST_0052,Delta Airlines,ATM_withdrawal,421.59,0,1,Jan,Saturday,1
TXN_00753,2024-01-20,CUST_0043,Apple Store,groceries,148.21,0,1,Jan,Saturday,1
TXN_00754,2024-08-31,CUST_0048,Amazon,transfer,61.17,0,8,Aug,Saturday,3
TXN_00755,2024-06-04,CUST_0063,Walmart,restaurant,22.5,0,6,Jun,Tuesday,2
TXN_00756,2024-03-09,CUST_0096,Best Buy,transfer,237.0,0,3,Mar,Saturday,1
TXN_00757,2024-05-17,CUST_0078,Walmart,restaurant,145.17,0,5,May,Friday,2
TXN_00758,2024-08-14,CUST_0053,Best Buy,transfer,114.36,0,8,Aug,Wednesday,3
TXN_00759,2024-01-29,CUST_0021,Walmart,healthcare,336.5,0,1,Jan,Monday,1
TXN_00760,2024-12-29,CUST_0018,McDonald's,groceries,233.1,0,12,Dec,Sunday,4
TXN_00761,2024-03-29,CUST_0026,Amazon,restaurant,24.67,0,3,Mar,Friday,1
TXN_00762,2024-01-17,CUST_0047,Apple Store,healthcare,56.03,0,1,Jan,Wednesday,1
TXN_00763,2024-07-07,CUST_0065,Marriott Hotels,electronics,42.85,0,7,Jul,Sunday,3
TXN_00764,2024-12-14,CUST_0048,Best Buy,online_shopping,204.36,0,12,Dec,Saturday,4
TXN_00765,2024-03-31,CUST_0061,Uber,transfer,5.12,0,3,Mar,Sunday,1
TXN_00766,2024-06-25,CUST_0034,Walmart,healthcare,126.56,0,6,Jun,Tuesday,2
TXN_00767,2024-01-15,CUST_0021,Uber,restaurant,215.61,0,1,Jan,Monday,1
TXN_00768,2024-04-23,CUST_0087,Apple Store,healthcare,314.05,0,4,Apr,Tuesday,2
TXN_00769,2024-11-29,CUST_0003,Amazon,online_shopping,62.8,0,11,Nov,Friday,4
TXN_00770,2024-03-08,CUST_0077,Amazon,restaurant,258.27,0,3,Mar,Friday,1
TXN_00771,2024-05-09,CUST_0040,Whole Foods,ATM_withdrawal,17.59,0,5,May,Thursday,2
TXN_00772,2024-07-11,CUST_0059,Whole Foods,restaurant,281.06,0,7,Jul,Thursday,3
TXN_00773,2024-08-26,CUST_0067,Uber,ATM_withdrawal,20.46,0,8,Aug,Monday,3
TXN_00774,2024-10-26,CUST_0066,CVS Pharmacy,healthcare,75.95,0,10,Oct,Saturday,4
TXN_00775,2024-06-01,CUST_0062,Walmart,transfer,239.4,0,6,Jun,Saturday,2
TXN_00776,2024-05-21,CUST_0036,Whole Foods,healthcare,24.36,0,5,May,Tuesday,2
TXN_00777,2024-04-06,CUST_0098,Apple Store,groceries,39.06,0,4,Apr,Saturday,2
TXN_00778,2024-11-03,CUST_0041,Delta Airlines,groceries,192.16,0,11,Nov,Sunday,4
TXN_00779,2024-12-01,CUST_0038,Whole Foods,ATM_withdrawal,190.96,0,12,Dec,Sunday,4
TXN_00780,2024-07-26,CUST_0005,Uber,restaurant,153.73,0,7,Jul,Friday,3
TXN_00781,2024-06-24,CUST_0029,McDonald's,online_shopping,177.6,0,6,Jun,Monday,2
TXN_00782,2024-12-09,CUST_0039,Delta Airlines,travel,117.37,0,12,Dec,Monday,4
TXN_00783,2024-05-30,CUST_0017,Whole Foods,travel,43.51,0,5,May,Thursday,2
TXN_00784,2024-12-14,CUST_0084,Walmart,restaurant,63.63,0,12,Dec,Saturday,4
TXN_00785,2024-06-30,CUST_0040,Marriott Hotels,transfer,30.06,0,6,Jun,Sunday,2
TXN_00786,2024-07-09,CUST_0038,Best Buy,electronics,358.63,0,7,Jul,Tuesday,3
TXN_00787,2024-08-28,CUST_0082,Uber,electronics,131.34,0,8,Aug,Wednesday,3
TXN_00788,2024-08-29,CUST_0065,Walmart,ATM_withdrawal,76.84,0,8,Aug,Thursday,3
TXN_00789,2024-09-28,CUST_0007,Delta Airlines,travel,92.99,0,9,Sep,Saturday,3
TXN_00790,2024-04-12,CUST_0073,Best Buy,travel,441.42,0,4,Apr,Friday,2
TXN_00791,2024-06-10,CUST_0024,Walmart,online_shopping,24.97,0,6,Jun,Monday,2
TXN_00792,2024-06-19,CUST_0023,CVS Pharmacy,groceries,132.37,0,6,Jun,Wednesday,2
TXN_00793,2024-01-03,CUST_0027,Delta Airlines,travel,105.75,0,1,Jan,Wednesday,1
TXN_00794,2024-09-07,CUST_0100,Walmart,travel,141.8,0,9,Sep,Saturday,3
TXN_00795,2024-11-10,CUST_0055,Marriott Hotels,ATM_withdrawal,2.74,0,11,Nov,Sunday,4
TXN_00796,2024-09-01,CUST_0005,McDonald's,restaurant,308.5,0,9,Sep,Sunday,3
TXN_00797,2024-07-10,CUST_0042,McDonald's,restaurant,403.5,0,7,Jul,Wednesday,3
TXN_00798,2024-01-10,CUST_0081,Apple Store,restaurant,124.91,0,1,Jan,Wednesday,1
TXN_00799,2024-12-21,CUST_0040,Delta Airlines,electronics,178.93,0,12,Dec,Saturday,4
TXN_00800,2024-07-15,CUST_0040,Delta Airlines,electronics,383.62,0,7,Jul,Monday,3
TXN_00801,2024-01-24,CUST_0038,Best Buy,transfer,184.26,0,1,Jan,Wednesday,1
TXN_00802,2024-08-10,CUST_0018,CVS Pharmacy,online_shopping,24.83,0,8,Aug,Saturday,3
TXN_00803,2024-07-02,CUST_0022,Marriott Hotels,groceries,128.81,0,7,Jul,Tuesday,3
TXN_00804,2024-04-26,CUST_0017,Apple Store,groceries,139.98,0,4,Apr,Friday,2
TXN_00805,2024-10-28,CUST_0016,CVS Pharmacy,groceries,82.78,0,10,Oct,Monday,4
TXN_00806,2024-07-11,CUST_0033,McDonald's,groceries,200.02,0,7,Jul,Thursday,3
TXN_00807,2024-10-31,CUST_0085,Walmart,groceries,408.55,0,10,Oct,Thursday,4
TXN_00808,2024-01-25,CUST_0054,Best Buy,ATM_withdrawal,389.68,0,1,Jan,Thursday,1
TXN_00809,2024-03-04,CUST_0061,Delta Airlines,restaurant,89.9,0,3,Mar,Monday,1
